2026-09-12T13:00:00+02:00	La double réservation	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20La%20double%20r%C3%A9servation%20%289x16%29.mp4	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20La%20double%20r%C3%A9servation%20%28vignette%29.jpg	La double réservation\n\nFoodEatUp — une infinité de solutions pour gérer votre restaurant. Essai gratuit, sans carte bancaire.\n\nL'événement de la semaine : masterclass « IA et restaurant : comment la mettre en place ? », vendredi 12 septembre à 10 h, en direct sur LinkedIn. Gratuit, avec le replay pour les inscrits.\nInscription et ajout à votre agenda : https://calendar.app.google/wttUFqbCt42VvZWcA\nWhatsApp : https://wa.me/33614189225 (06 14 18 92 25)\nMa carte de visite : https://carte.foodeatup.com/michael\nComposer votre devis : https://site.foodeatup.com/creer-mon-devis\n\n#restaurant #restauration #logicielrestaurant #HACCP #IA #FoodEatUp
2026-09-12T18:30:00+02:00	L'avis du soir	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20L%27avis%20du%20soir%20%289x16%29.mp4	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20L%27avis%20du%20soir%20%28vignette%29.jpg	L'avis du soir\n\nFoodEatUp — une infinité de solutions pour gérer votre restaurant. Essai gratuit, sans carte bancaire.\n\nL'événement de la semaine : masterclass « IA et restaurant : comment la mettre en place ? », vendredi 12 septembre à 10 h, en direct sur LinkedIn. Gratuit, avec le replay pour les inscrits.\nInscription et ajout à votre agenda : https://calendar.app.google/wttUFqbCt42VvZWcA\nWhatsApp : https://wa.me/33614189225 (06 14 18 92 25)\nMa carte de visite : https://carte.foodeatup.com/michael\nComposer votre devis : https://site.foodeatup.com/creer-mon-devis\n\n#restaurant #restauration #logicielrestaurant #HACCP #IA #FoodEatUp
2026-09-13T09:00:00+02:00	Le carnet du matin	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Le%20carnet%20du%20matin%20%289x16%29.mp4	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Le%20carnet%20du%20matin%20%28vignette%29.jpg	Le carnet du matin\n\nFoodEatUp — une infinité de solutions pour gérer votre restaurant. Essai gratuit, sans carte bancaire.\n\nL'événement de la semaine : masterclass « IA et restaurant : comment la mettre en place ? », vendredi 12 septembre à 10 h, en direct sur LinkedIn. Gratuit, avec le replay pour les inscrits.\nInscription et ajout à votre agenda : https://calendar.app.google/wttUFqbCt42VvZWcA\nWhatsApp : https://wa.me/33614189225 (06 14 18 92 25)\nMa carte de visite : https://carte.foodeatup.com/michael\nComposer votre devis : https://site.foodeatup.com/creer-mon-devis\n\n#restaurant #restauration #logicielrestaurant #HACCP #IA #FoodEatUp
2026-09-13T13:00:00+02:00	Deux clients, une table	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Deux%20clients%2C%20une%20table%20%289x16%29.mp4	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Deux%20clients%2C%20une%20table%20%28vignette%29.jpg	Deux clients, une table\n\nFoodEatUp — une infinité de solutions pour gérer votre restaurant. Essai gratuit, sans carte bancaire.\n\nL'événement de la semaine : masterclass « IA et restaurant : comment la mettre en place ? », vendredi 12 septembre à 10 h, en direct sur LinkedIn. Gratuit, avec le replay pour les inscrits.\nInscription et ajout à votre agenda : https://calendar.app.google/wttUFqbCt42VvZWcA\nWhatsApp : https://wa.me/33614189225 (06 14 18 92 25)\nMa carte de visite : https://carte.foodeatup.com/michael\nComposer votre devis : https://site.foodeatup.com/creer-mon-devis\n\n#restaurant #restauration #logicielrestaurant #HACCP #IA #FoodEatUp
2026-09-13T18:30:00+02:00	Onze appels manqués	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Onze%20appels%20manqu%C3%A9s%20%289x16%29.mp4	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Onze%20appels%20manqu%C3%A9s%20%28vignette%29.jpg	Onze appels manqués\n\nFoodEatUp — une infinité de solutions pour gérer votre restaurant. Essai gratuit, sans carte bancaire.\n\nL'événement de la semaine : masterclass « IA et restaurant : comment la mettre en place ? », vendredi 12 septembre à 10 h, en direct sur LinkedIn. Gratuit, avec le replay pour les inscrits.\nInscription et ajout à votre agenda : https://calendar.app.google/wttUFqbCt42VvZWcA\nWhatsApp : https://wa.me/33614189225 (06 14 18 92 25)\nMa carte de visite : https://carte.foodeatup.com/michael\nComposer votre devis : https://site.foodeatup.com/creer-mon-devis\n\n#restaurant #restauration #logicielrestaurant #HACCP #IA #FoodEatUp
2026-09-14T09:00:00+02:00	Une table de douze	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Une%20table%20de%20douze%20%289x16%29.mp4	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Une%20table%20de%20douze%20%28vignette%29.jpg	Une table de douze\n\nFoodEatUp — une infinité de solutions pour gérer votre restaurant. Essai gratuit, sans carte bancaire.\n\nL'événement de la semaine : masterclass « IA et restaurant : comment la mettre en place ? », vendredi 12 septembre à 10 h, en direct sur LinkedIn. Gratuit, avec le replay pour les inscrits.\nInscription et ajout à votre agenda : https://calendar.app.google/wttUFqbCt42VvZWcA\nWhatsApp : https://wa.me/33614189225 (06 14 18 92 25)\nMa carte de visite : https://carte.foodeatup.com/michael\nComposer votre devis : https://site.foodeatup.com/creer-mon-devis\n\n#restaurant #restauration #logicielrestaurant #HACCP #IA #FoodEatUp
2026-09-14T13:00:00+02:00	Le ticket Z	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Le%20ticket%20Z%20%289x16%29.mp4	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Le%20ticket%20Z%20%28vignette%29.jpg	Le ticket Z\n\nFoodEatUp — une infinité de solutions pour gérer votre restaurant. Essai gratuit, sans carte bancaire.\n\nL'événement de la semaine : masterclass « IA et restaurant : comment la mettre en place ? », vendredi 12 septembre à 10 h, en direct sur LinkedIn. Gratuit, avec le replay pour les inscrits.\nInscription et ajout à votre agenda : https://calendar.app.google/wttUFqbCt42VvZWcA\nWhatsApp : https://wa.me/33614189225 (06 14 18 92 25)\nMa carte de visite : https://carte.foodeatup.com/michael\nComposer votre devis : https://site.foodeatup.com/creer-mon-devis\n\n#restaurant #restauration #logicielrestaurant #HACCP #IA #FoodEatUp
2026-09-14T18:30:00+02:00	La boîte à chaussures	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20La%20bo%C3%AEte%20%C3%A0%20chaussures%20%289x16%29.mp4	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20La%20bo%C3%AEte%20%C3%A0%20chaussures%20%28vignette%29.jpg	La boîte à chaussures\n\nFoodEatUp — une infinité de solutions pour gérer votre restaurant. Essai gratuit, sans carte bancaire.\n\nL'événement de la semaine : masterclass « IA et restaurant : comment la mettre en place ? », vendredi 12 septembre à 10 h, en direct sur LinkedIn. Gratuit, avec le replay pour les inscrits.\nInscription et ajout à votre agenda : https://calendar.app.google/wttUFqbCt42VvZWcA\nWhatsApp : https://wa.me/33614189225 (06 14 18 92 25)\nMa carte de visite : https://carte.foodeatup.com/michael\nComposer votre devis : https://site.foodeatup.com/creer-mon-devis\n\n#restaurant #restauration #logicielrestaurant #HACCP #IA #FoodEatUp
2026-09-15T09:00:00+02:00	Deux euros par assiette	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Deux%20euros%20par%20assiette%20%289x16%29.mp4	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Deux%20euros%20par%20assiette%20%28vignette%29.jpg	Deux euros par assiette\n\nFoodEatUp — une infinité de solutions pour gérer votre restaurant. Essai gratuit, sans carte bancaire.\n\nL'événement de la semaine : masterclass « IA et restaurant : comment la mettre en place ? », vendredi 12 septembre à 10 h, en direct sur LinkedIn. Gratuit, avec le replay pour les inscrits.\nInscription et ajout à votre agenda : https://calendar.app.google/wttUFqbCt42VvZWcA\nWhatsApp : https://wa.me/33614189225 (06 14 18 92 25)\nMa carte de visite : https://carte.foodeatup.com/michael\nComposer votre devis : https://site.foodeatup.com/creer-mon-devis\n\n#restaurant #restauration #logicielrestaurant #HACCP #IA #FoodEatUp
2026-09-15T13:00:00+02:00	La rupture du samedi	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20La%20rupture%20du%20samedi%20%289x16%29.mp4	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20La%20rupture%20du%20samedi%20%28vignette%29.jpg	La rupture du samedi\n\nFoodEatUp — une infinité de solutions pour gérer votre restaurant. Essai gratuit, sans carte bancaire.\n\nL'événement de la semaine : masterclass « IA et restaurant : comment la mettre en place ? », vendredi 12 septembre à 10 h, en direct sur LinkedIn. Gratuit, avec le replay pour les inscrits.\nInscription et ajout à votre agenda : https://calendar.app.google/wttUFqbCt42VvZWcA\nWhatsApp : https://wa.me/33614189225 (06 14 18 92 25)\nMa carte de visite : https://carte.foodeatup.com/michael\nComposer votre devis : https://site.foodeatup.com/creer-mon-devis\n\n#restaurant #restauration #logicielrestaurant #HACCP #IA #FoodEatUp
2026-09-15T18:30:00+02:00	Trois comptages	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Trois%20comptages%20%289x16%29.mp4	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Trois%20comptages%20%28vignette%29.jpg	Trois comptages\n\nFoodEatUp — une infinité de solutions pour gérer votre restaurant. Essai gratuit, sans carte bancaire.\n\nL'événement de la semaine : masterclass « IA et restaurant : comment la mettre en place ? », vendredi 12 septembre à 10 h, en direct sur LinkedIn. Gratuit, avec le replay pour les inscrits.\nInscription et ajout à votre agenda : https://calendar.app.google/wttUFqbCt42VvZWcA\nWhatsApp : https://wa.me/33614189225 (06 14 18 92 25)\nMa carte de visite : https://carte.foodeatup.com/michael\nComposer votre devis : https://site.foodeatup.com/creer-mon-devis\n\n#restaurant #restauration #logicielrestaurant #HACCP #IA #FoodEatUp
2026-09-16T09:00:00+02:00	Dix palettes d'oignons	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Dix%20palettes%20d%27oignons%20%289x16%29.mp4	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Dix%20palettes%20d%27oignons%20%28vignette%29.jpg	Dix palettes d'oignons\n\nFoodEatUp — une infinité de solutions pour gérer votre restaurant. Essai gratuit, sans carte bancaire.\n\nL'événement de la semaine : masterclass « IA et restaurant : comment la mettre en place ? », vendredi 12 septembre à 10 h, en direct sur LinkedIn. Gratuit, avec le replay pour les inscrits.\nInscription et ajout à votre agenda : https://calendar.app.google/wttUFqbCt42VvZWcA\nWhatsApp : https://wa.me/33614189225 (06 14 18 92 25)\nMa carte de visite : https://carte.foodeatup.com/michael\nComposer votre devis : https://site.foodeatup.com/creer-mon-devis\n\n#restaurant #restauration #logicielrestaurant #HACCP #IA #FoodEatUp
2026-09-16T13:00:00+02:00	La réception dans le froid	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20La%20r%C3%A9ception%20dans%20le%20froid%20%289x16%29.mp4	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20La%20r%C3%A9ception%20dans%20le%20froid%20%28vignette%29.jpg	La réception dans le froid\n\nFoodEatUp — une infinité de solutions pour gérer votre restaurant. Essai gratuit, sans carte bancaire.\n\nL'événement de la semaine : masterclass « IA et restaurant : comment la mettre en place ? », vendredi 12 septembre à 10 h, en direct sur LinkedIn. Gratuit, avec le replay pour les inscrits.\nInscription et ajout à votre agenda : https://calendar.app.google/wttUFqbCt42VvZWcA\nWhatsApp : https://wa.me/33614189225 (06 14 18 92 25)\nMa carte de visite : https://carte.foodeatup.com/michael\nComposer votre devis : https://site.foodeatup.com/creer-mon-devis\n\n#restaurant #restauration #logicielrestaurant #HACCP #IA #FoodEatUp
2026-09-16T18:30:00+02:00	La date du bac	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20La%20date%20du%20bac%20%289x16%29.mp4	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20La%20date%20du%20bac%20%28vignette%29.jpg	La date du bac\n\nFoodEatUp — une infinité de solutions pour gérer votre restaurant. Essai gratuit, sans carte bancaire.\n\nL'événement de la semaine : masterclass « IA et restaurant : comment la mettre en place ? », vendredi 12 septembre à 10 h, en direct sur LinkedIn. Gratuit, avec le replay pour les inscrits.\nInscription et ajout à votre agenda : https://calendar.app.google/wttUFqbCt42VvZWcA\nWhatsApp : https://wa.me/33614189225 (06 14 18 92 25)\nMa carte de visite : https://carte.foodeatup.com/michael\nComposer votre devis : https://site.foodeatup.com/creer-mon-devis\n\n#restaurant #restauration #logicielrestaurant #HACCP #IA #FoodEatUp
2026-09-17T09:00:00+02:00	Le post-it des températures	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Le%20post-it%20des%20temp%C3%A9ratures%20%289x16%29.mp4	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Le%20post-it%20des%20temp%C3%A9ratures%20%28vignette%29.jpg	Le post-it des températures\n\nFoodEatUp — une infinité de solutions pour gérer votre restaurant. Essai gratuit, sans carte bancaire.\n\nL'événement de la semaine : masterclass « IA et restaurant : comment la mettre en place ? », vendredi 12 septembre à 10 h, en direct sur LinkedIn. Gratuit, avec le replay pour les inscrits.\nInscription et ajout à votre agenda : https://calendar.app.google/wttUFqbCt42VvZWcA\nWhatsApp : https://wa.me/33614189225 (06 14 18 92 25)\nMa carte de visite : https://carte.foodeatup.com/michael\nComposer votre devis : https://site.foodeatup.com/creer-mon-devis\n\n#restaurant #restauration #logicielrestaurant #HACCP #IA #FoodEatUp
2026-09-17T13:00:00+02:00	Mardi, onze heures	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Mardi%2C%20onze%20heures%20%289x16%29.mp4	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Mardi%2C%20onze%20heures%20%28vignette%29.jpg	Mardi, onze heures\n\nFoodEatUp — une infinité de solutions pour gérer votre restaurant. Essai gratuit, sans carte bancaire.\n\nL'événement de la semaine : masterclass « IA et restaurant : comment la mettre en place ? », vendredi 12 septembre à 10 h, en direct sur LinkedIn. Gratuit, avec le replay pour les inscrits.\nInscription et ajout à votre agenda : https://calendar.app.google/wttUFqbCt42VvZWcA\nWhatsApp : https://wa.me/33614189225 (06 14 18 92 25)\nMa carte de visite : https://carte.foodeatup.com/michael\nComposer votre devis : https://site.foodeatup.com/creer-mon-devis\n\n#restaurant #restauration #logicielrestaurant #HACCP #IA #FoodEatUp
2026-09-17T18:30:00+02:00	Remonter un lot	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Remonter%20un%20lot%20%289x16%29.mp4	https://rapido-software.s3.eu-west-3.amazonaws.com/rapidosoftware/cms/bibliotheque/FoodEatUp%20-%20Remonter%20un%20lot%20%28vignette%29.jpg	Remonter un lot\n\nFoodEatUp — une infinité de solutions pour gérer votre restaurant. Essai gratuit, sans carte bancaire.\n\nL'événement de la semaine : masterclass « IA et restaurant : comment la mettre en place ? », vendredi 12 septembre à 10 h, en direct sur LinkedIn. Gratuit, avec le replay pour les inscrits.\nInscription et ajout à votre agenda : https://calendar.app.google/wttUFqbCt42VvZWcA\nWhatsApp : https://wa.me/33614189225 (06 14 18 92 25)\nMa carte de visite : https://carte.foodeatup.com/michael\nComposer votre devis : https://site.foodeatup.com/creer-mon-devis\n\n#restaurant #restauration #logicielrestaurant #HACCP #IA #FoodEatUp
